"id","age","net_income","highest_education","profession","hispanic","weekly_hours_worked","in_college","is_married","self_employed","sex","reason_unemployment","main_profession","psu","psu_popsize","total_food_percent","alcbev_percent","bakery_percent","beef_percent","cereal_percent","child_age","housing_type","census_division","lives_in_MSA","eggs_percent","fam_size","fresh_fruit_percent","fresh_veg_percent","non_alc_grocery_percent","milk_percent","number_earners","non_alc_bevs_percent","oils_percent","othdairy_percent","othmeat_percent","pet_food_percent","pork_percent","procfruit_percent","proc_veg_percent","seafood_percent","sweets_percent","smoking_percent","state","vehicle"
"361012","40","55346.8","Associate’s degree in college","Self-employed","No","23","Not at all","Divorced","Yes","Female","","207","Rest of America","125,000 - 330,000","0.0690085063635115","0","0.00433123504881944","0.00160659694869441","0.00257431323942848","1","House, apartment, flat","East South Central","Yes","0","2","0.0032319845049759","0.0015126439107590699","0.0563718227612075","0.000015899744881366198","1","0.007929636401743191","0","0.0032319845049759","0.00132004018299161","0","0","0","0.000380509803638151","0","0","0","Alabama","1"
"361022","61","138881.9","Associate’s degree in college","A Federal government employee","Yes","33.3333333333333","Not at all","Married","No","Male","","103","Phoenix-Mesa-Scottsdale, AZ","1.20-4 mil","0.026752226172021","0","0.00109330301500772","0","0.0010090587758376","0","House, apartment, flat","Mountain","Yes","0","5","0.000621535275655071","0.00255728068236394","0.0599070145209707","0.0000355337880602152","3","0.00857419145331393","0.000604686427821048","0.0013067217542386698","0","0","0","0.000374418840756067","0","0","0.000376290934959847","0","Arizona","4"
"361023","88","42006","High school graduate","","No","","Not at all","Married","No","Male","Retired","930","Rest of America","125,000 - 330,000","0.10248726372422999","0","0.00532923868018854","0.0278593534257011","0.000637527972194448","0","House, apartment, flat","East South Central","Yes","0.00339189639575299","2","0.00199304861210303","0.00611531685949626","0.0680855115935819","0.0000776079607675094","0","0.00269247250392801","0","0.0165757272770557","0.00247583678522116","0.00455553968480693","0.00293386659048707","0.000804646955196877","0.0039551492643908","0.00105223063371899","0","0","Alabama","2"
"361028","31","79139","Some college but no degree","Paid employee of a PRIVATE company","No","50","Not at all","Never married","No","Female","","101","Rest of America","1.20-4 mil","0.0506337014619846","0.00387696963570427","0.0008213396681787741","0","0.0031112346630612","0","House, apartment, flat","Pacific","Yes","0","1","0.000611076713125008","0.00244430685250003","0.009856076018145291","0.0000384134244809765","1","0.0008213396681787741","0","0.00320979542324265","0.00164267933635755","0","0.00163939397768483","0.00242459470046374","0","0","0","0.0022438999734644104","Oregon","1"
"361029","59","78439","Some college but no degree","Paid employee of a PRIVATE company","No","50","Not at all","Married","No","Male","","101","Houston-The Woodlands-Sugar Land, TX","4 mil+","0.164899780211374","0.0149148528155637","0.00371480895982866","0.00223077805683397","0.00161055877815882","0","House, apartment, flat","West South Central","Yes","0","2","0.00297183722382998","0.00310835553742399","0.0331467764759877","0.00009389461874832671","1","0.004905719603768529","0.0036628745904460796","0.00586856716684302","0.00943694029755606","0.127661494919619","0","0.00508420836573643","0.00102828592919339","0","0.00393719399788371","0","Texas","3"
"361030","67","180063","Bachelor’s degree","","No","40","Not at all","Married","No","Female","Retired","930","Honolulu, HI","0.33-1.19 mil","0.008086058768319979","0","0","0","0","0","House, apartment, flat","Pacific","Yes","0","2","0","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","Hawaii","2"
"361034","69","64448.9","Some college but no degree","","No","","Not at all","Never married","No","Male","Retired","930","St. Louis, MO-IL","1.20-4 mil","0.101161695544843","0","0.00109326924121281","0","0.0012142953564762199","0","House, apartment, flat","East North Central","Yes","0.000814909176106962","1","0.00128287682179215","0.00137566351016076","","0.000125603385007347","0","0.00849199908764928","0.00242455650911032","0.0005526859263695731","0","0","0","0.00283604530100591","0.00663223111643488","0.00133532147173963","0.0023317698207417","0","Illinois","1"
"361038","88","61426.8","Bachelor’s degree","","No","41.5","Not at all","Widowed","No","Female","Retired","930","Rest of America","0.33-1.19 mil","0.12896553295955498","0","0.00907063366478475","0","0.00476599790319535","7","House, apartment, flat","Mountain","Yes","0.00506651819726894","3","0.0149455937799137","0.0185264412276075","0.0804209237661737","0.0000971074514706936","2","0.00157878971393594","0.00399141742692115","0.0038432736199834603","0","0","0","0.00485488418735796","0.0045839926546719","0","0","0","","3"
"361039","31","18600","High school graduate","Paid employee of a PRIVATE company","No","25","Not at all","Never married","No","Female","","103","Rest of America","1.20-4 mil","0.25112365591397895","0","0.015152688172043","0.00975698924731183","0.0123989247311828","0","House, apartment, flat","West South Central","Yes","0","1","0.00374623655913979","0.00914193548387097","0.139784946236559","0","1","0.0358967741935484","0.0147193548387097","0.0230365591397849","0.0184795698924731","0","0.0181440860215054","0.00328494623655914","0.0150688172043011","0","0.0044311827956989205","0","Oklahoma",""
"361044","25","45911.8","High school graduate","Paid employee of a PRIVATE company","No","40","Not at all","Never married","No","Male","","112","Rest of America","125,000 - 330,000","0.14376739748822698","0","0","0","0","0","House, apartment, flat","South Atlantic","Yes","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","North Carolina","2"
"361045","52","131772","High school graduate","Paid employee of a PRIVATE company","No","38.3333333333333","Not at all","Divorced","No","Male","","111","Rest of America","0.33-1.19 mil","0.0570681176577725","0.0047354521446134204","0.00437832012870716","0.00128251828916614","0.00026439607807425","7","House, apartment, flat","New England","Yes","0","4","0.0025176820568861397","0.00920256200103209","0.0986552530127797","0.0000151777312327353","3","0.00304252800291412","0","0.0018626111768812801","0.00226709771423368","0","0","0.0010339070515739302","0.0004932762650638981","0.000923413168199618","0","0","","3"
"361046","55","110000","Bachelor’s degree","Paid employee of a PRIVATE company","No","39","Not at all","Married","No","Male","","101","Rest of America","0.33-1.19 mil","0.0409641818181818","0.0056632727272727295","0.000543636363636364","0.00474381818181818","0","5","House, apartment, flat","South Atlantic","Yes","0.0007516363636363639","3","0","0.00139218181818182","0.0283636363636364","0.000013318181818181801","2","0.0015883636363636401","0","0.0036872727272727296","0","0","0.0008769090909090911","0","0.000673636363636364","0","0.00024109090909090898","0.030862","North Carolina","3"
"361049","59","32001","Some college but no degree","Paid employee of a PRIVATE company","No","45","Not at all","Never married","No","Male","","101","Tampa-St. PetersburgClearwater, FL","1.20-4 mil","0.0161682447423518","0","0.0019591200274991396","0","0.008124746101684321","0","House, apartment, flat","South Atlantic","Yes","0","1","0.0024811512140245602","0.00117451329645949","0.0812474610168432","0","1","0","0","0","0","0","0","0","0","0","0","0","Florida","1"
"361050","38","52000","High school graduate","Paid employee of a PRIVATE company","No","40.5","Not at all","Married","No","Female","","103","Rest of America","125,000 - 330,000","0.19209500000000002","0","0.0041","0.01564","0.0016","6","House, apartment, flat","East South Central","No","0.0018100000000000002","5","0.003095","0.022869999999999998","0.15","0.000199423076923077","2","0.00557","0.006670000000000001","0.005335","0.00161","0","0.001615","0.00235","0.00465","0.014525","0.010655","0","","2"
"361051","71","37071.2","Associate’s degree in college","","No","","Not at all","Married","No","Male","Retired","930","Rest of America","125,000 - 330,000","0.254843939769956","0","0.0136343037182503","0.00511987742506312","0.00510585036362459","0","House, apartment, flat","Pacific","Yes","0.001325557305941","2","0.0170038142817066","0.0291497976866139","0.137465202097585","0","0","0.0142293036103498","0","0.0222375142968126","0","0.0211528086493019","0.0200867519799737","0.0017463691490968698","0.0103797168691599","0.00455879496752196","0.0030989846565528","0.00477621441981916","California","2"
"361054","28","4000","Some college but no degree","Paid employee of a PRIVATE company","No","14","Not at all","Never married","No","Female","","105","Rest of America","125,000 - 330,000","0.46579","0","0.05044","0","0.045435","0","House, apartment, flat","East South Central","Yes","0","1","0.0884","0","0.13","0.000275","1","0","0","0.015275","0","0","0","0","0","0","0","0","Alabama",""
"361056","57","139385.4","Bachelor’s degree","Paid employee of a PRIVATE company","No","85","Part time","Married","No","Female","","101","Rest of America","1.20-4 mil","0.0246069889672807","0.00423663453991595","0.000371201000965668","0","0","0","House, apartment, flat","Mountain","Yes","0","1","0","0.000654731413763565","0.029845306610305003","0.000027190796166599898","1","0","0","0.00172916245173454","0","0","0","0","0","0.000781573966857361","0","0","Nevada","1"
"361058","60","28944","High school graduate","","No","","Not at all","Married","No","Female","Ill, disabled, unable to work","900","Rest of America","1.20-4 mil","0.178642205638474","0","0.0147588446655611","0.0089469320066335","0.0035751796572692104","0","House, apartment, flat","Middle Atlantic","Yes","0.000790491984521835","2","0.0122795743504699","0.00638681592039801","0.125760088446656","0.000130942509673853","0","0.0197622996130459","0","0.0102763957987839","0.00406025428413488","0","0","0.00174267551133223","0.0008803206191265891","0","0.00142827529021559","0","Pennsylvania","3"
"361059","53","95131.8","Master’s or greater","Self-employed","No","40","Not at all","Married","Yes","Male","","203","Seattle-Tacoma-Bellevue, WA","1.20-4 mil","0.23588047529848102","0","0.0102352735888525","0.0010932201430016","0.00307741470254952","3","House, apartment, flat","Pacific","Yes","0.0017464191784450599","3","0.00962307030877162","0.0132662264353245","0.0819915107251203","0.000106588963942656","1","0.00505614316138242","0.00273031730714651","0.007526820684566041","0.0031320757096996","0","0.0020743852213455398","0.005463367664650521","0","0.00677523183625244","0","0","","2"
"361065","29","32000","High school graduate","Paid employee of a PRIVATE company","No","40","Part time","Divorced","No","Female","","104","Atlanta-Sandy Springs-Roswell, GA","4 mil+","0.254889375","0","0.0089788075","0.007832500000000001","0.010187978125","2","House, apartment, flat","South Atlantic","Yes","0.002329218125","3","0.001880198125","0.015829831875","0.0975","0.00014664203125","1","0.0158223325","0.001600625","0.011002249375","0.0040876225","0.009555","0.003756179375","0.002815743125","0.007508938125","0.005679375","0.003190386875","0","Georgia","1"
"361068","49","87000","Bachelor’s degree","Paid employee of a PRIVATE company","Yes","39","Not at all","Divorced","No","Male","","103","Rest of America","125,000 - 330,000","0.0555473563218391","0.0145271264367816","0.00328137931034483","0","0","7","House, apartment, flat","West South Central","Yes","0.00110275862068966","2","0.000824827586206896","0.0008606896551724139","0.0418390804597701","0.000108735632183908","2","0.0101609195402299","0.00713655172413793","0.00118942528735632","0","0","0","0.00252229885057471","0.00101310344827586","0.00328137931034483","0.000597701149425287","0","Texas","2"
"361069","18","28930.2","High school graduate","Paid employee of a PRIVATE company","No","40","Not at all","Never married","No","Female","","112","Rest of America","1.20-4 mil","0.224678691471196","0","0.0163555405769749","0","0.00605439920913094","0","Mobile home or trailer with NO permanent room added","Middle Atlantic","Yes","0","2","0.0225092028399389","0.0066376741259998205","","0.00011380979046117901","2","0.0322694257212187","0.00898523411521524","0.0122690842095803","0.0120391120697403","0","0.0138895299721398","0.010114271591624","0.011375024714658002","0","0.00546480632695246","0","New York","1"
"361077","73","18125.6","Some college but no degree","","No","","Not at all","Never married","No","Female","Retired","930","Rest of America","1.20-4 mil","0.12521185505583302","0","0.00717217636933398","0","0.0144304188551","0","House, apartment, flat","Middle Atlantic","Yes","0","1","0.00628282649953657","0.0029979697223816","0.129099174648012","0.0000857902634947257","0","0.00879308822880346","0.0105717879683983","0.007717261773403359","0","0.0650229509643819","0","0","0","0","0.0032848567771549602","0","Pennsylvania",""
